市区,小区,户型,朝向,楼层,装修情况,电梯,面积(㎡),价格(万元),年份
海淀,毛纺厂南小区,2室1厅,南北,6,精装,无电梯,60,380,1988
海淀,中海馥园,6室2厅,南北,22,简装,无电梯,277,2150,2003
海淀,丹青府,3室2厅,南北,12,精装,有电梯,128,925,2007
海淀,黄庄小区,3室1厅,南,16,其他,有电梯,113,1320,1982
海淀,永金里小区,2室1厅,南北,7,其他,无电梯,74,500,1998
海淀,玉海园二里,2室1厅,南西,12,简装,无电梯,98,700,2001
海淀,小南庄社区,2室1厅,东西,6,其他,无电梯,54,480,1982
海淀,紫金庄园,2室1厅,东,22,简装,有电梯,89,730,1998
海淀,翠微南里,3室1厅,南北,5,精装,无电梯,69,670,1988
海淀,上地南路6号院,2室1厅,南北,7,精装,无电梯,83,640,1998
海淀,翠微东里,3室1厅,东南,18,简装,有电梯,86,765,1989
海淀,三义庙北,3室0厅,南北,6,精装,无电梯,62,560,1990
海淀,天兆家园,2室1厅,南,22,精装,无电梯,118,1300,2003
海淀,三义庙南1号,2室1厅,东北,6,精装,无电梯,52,462,1989
海淀,机械研究院西区,2室1厅,南北,5,精装,无电梯,64,610,1975
海淀,王庄路15号院,2室1厅,东西,6,简装,无电梯,56,485,1993
海淀,花园路18号院,2室1厅,东西,12,简装,无电梯,70,580,1998
海淀,复兴路79号院,2室1厅,西南,18,精装,有电梯,59,430,1988
海淀,博雅德园,2室2厅,南北,10,其他,有电梯,120,720,2005
海淀,永泰东里,2室1厅,南北,6,精装,无电梯,57,395,1998
海淀,世纪金源国际公寓,4室2厅,南北,16,精装,有电梯,205,1800,2002
海淀,罗庄西里,2室1厅,东南,18,简装,无电梯,84,680,1997
海淀,车道沟东里,2室1厅,南,16,精装,无电梯,62,540,1986
海淀,邮局宿舍,2室2厅,南北,6,精装,无电梯,85,720,1997
海淀,鲁艺上河村二区,4室2厅,南北,8,简装,有电梯,206,3085,2003
海淀,北分厂,2室1厅,南北,4,简装,无电梯,48,260,1965
海淀,雅世合金公寓,4室2厅,南,8,精装,有电梯,178,1800,2011
海淀,润生园,1室1厅,东北,18,精装,有电梯,64,365,2008
海淀,交大嘉园,2室1厅,北,19,精装,有电梯,60,630,2003
海淀,保利西山林语,3室2厅,东南,8,精装,有电梯,156,1050,2009
海淀,茂林居,2室1厅,南,18,简装,有电梯,67,571.2,1989
海淀,润千秋佳苑,2室1厅,东西,9,其他,无电梯,80,650,2005
海淀,黄亭子小区,1室1厅,东北,18,简装,无电梯,49,435,1998
海淀,梅园,2室1厅,南,6,简装,无电梯,57,435,1995
海淀,沁园公寓,2室2厅,西南,24,精装,有电梯,142,950,1999
海淀,清华园,2室1厅,南北,6,精装,无电梯,60,610,1980
海淀,双清路14号院,2室2厅,西南,15,简装,有电梯,74,545,1998
海淀,大慧寺6号院,3室1厅,东北,15,简装,有电梯,67,620,1985
海淀,明光村小区,1室1厅,南,18,精装,有电梯,42,375,1994
海淀,上地东里,2室1厅,南北,6,简装,无电梯,59,758,1996
海淀,韦伯豪家园,3室2厅,西南,16,简装,有电梯,152,1500,2001
海淀,万泉庄小区,1室1厅,南北,6,精装,无电梯,45,485,1990
海淀,上地西里,3室1厅,西南,6,精装,无电梯,124,1100,2000
海淀,万泉新新家园,3室2厅,南北,6,精装,无电梯,143,2100,2000
海淀,远洋风景,1室1厅,东西,12,其他,有电梯,72,720,2002
海淀,恩济里小区,1室1厅,南,15,简装,有电梯,48,365,1994
海淀,五月华庭,1室0厅,南,12,精装,有电梯,46,390,2004
海淀,紫金庄园,2室1厅,南,22,简装,有电梯,82,698,1998
海淀,大慧寺21号院,2室1厅,西南,16,简装,无电梯,62,575,1992
海淀,兰园,1室1厅,南,6,精装,无电梯,50,368,1994
海淀,皂君东里,3室1厅,东北,16,其他,有电梯,67,620,1991
海淀,上林溪,2室2厅,南北,9,精装,有电梯,109,820,2010
海淀,花园公寓,2室2厅,西,15,精装,有电梯,81,545,2007
海淀,太阳园,3室2厅,南北,22,简装,有电梯,138,1420,2001
海淀,牡丹园东里,2室1厅,西北,16,精装,有电梯,66,585,1995
海淀,高巢,1室0厅,南,15,精装,无电梯,48,320,2005
海淀,海云轩,1室1厅,东北,22,简装,有电梯,93,680,2000
海淀,永达逸家,1室1厅,西,15,其他,有电梯,58,370,2004
海淀,郦城二区,1室1厅,南北,12,精装,有电梯,73,750,2002
海淀,翠微路甲9号院,1室1厅,东,6,精装,无电梯,44,420,1987
海淀,颐慧佳园,1室1厅,东北,9,简装,有电梯,82,815,2005
海淀,六建,3室1厅,南北,14,简装,无电梯,78,700,1980
海淀,北京印象,1室0厅,北,12,精装,有电梯,60,420,2003
海淀,光大花园,2室1厅,东南,17,精装,有电梯,94,1250,2000
海淀,小南庄怡秀园,2室1厅,南,18,精装,有电梯,86,950,1996
海淀,康桥水郡,4室2厅,东西,16,精装,有电梯,247,3180,2003
海淀,鲁艺上河村二区,3室2厅,南北,10,精装,有电梯,164,2300,2003
海淀,燕归园,4室3厅,南北,6,精装,无电梯,164,1750,2000
海淀,泽丰苑二期,4室2厅,南北,9,精装,有电梯,187,1570,2005
海淀,二里庄小区,3室2厅,东,18,简装,有电梯,106,950,1995
海淀,碧水云天,2室1厅,东,16,精装,有电梯,98,1400,2003
海淀,北分厂,2室1厅,南北,4,简装,无电梯,48,260,1965
海淀,双榆树东里,2室1厅,南北,6,简装,无电梯,50,480,1981
海淀,鲁艺上河村二区,4室2厅,南北,8,简装,有电梯,206,3085,2003
海淀,雅世合金公寓,4室2厅,南,8,精装,有电梯,178,1800,2011
海淀,阳春光华家园,6室3厅,南北,12,精装,有电梯,232,3250,2000
海淀,半导体宿舍,2室1厅,南北,6,简装,无电梯,62,592,1995
海淀,永泰西里,2室1厅,南北,6,其他,无电梯,73,500,1998
海淀,动力厂宿舍,2室1厅,南,6,精装,无电梯,62,410,1983
海淀,富丽小区,3室2厅,东西,6,简装,无电梯,150,1200,1999
海淀,友谊社区,2室1厅,南北,6,精装,无电梯,72,700,1998
海淀,新康园,1室1厅,西南,32,简装,有电梯,71,410,2003
海淀,文慧园15号16公寓,1室1厅,东北,22,精装,有电梯,52,410,2004
海淀,清润家园,1室1厅,南北,6,简装,无电梯,51,350,1993
海淀,光大水墨风景,3室2厅,南北,16,简装,无电梯,150,2400,2005
海淀,观澜国际,2室2厅,东西,17,其他,有电梯,133,1180,2003
海淀,厂洼西街10号院,4室2厅,东西,6,简装,无电梯,161,1150,1998
海淀,满庭芳园,4室2厅,西南,24,简装,有电梯,166,1380,1999
海淀,蜂鸟家园,1室0厅,西,9,简装,有电梯,45,680,2004
海淀,复兴路30号院,1室1厅,南北,16,简装,有电梯,41,430,1985
海淀,八里庄北里,2室1厅,南北,6,其他,无电梯,54,454,1997
海淀,冠城大通百旺府,3室2厅,东南,6,精装,有电梯,146,1130,2009
海淀,上地东里,2室1厅,东北,6,简装,无电梯,80,810,1996
海淀,城建小区,2室1厅,南北,6,简装,无电梯,59,510,1996
海淀,塔院小区,3室1厅,南北,14,其他,无电梯,80,708,1992
海淀,都市网景,3室1厅,西南,24,其他,有电梯,157,1450,1999
海淀,友谊社区,2室1厅,南,14,其他,无电梯,61,500,1992
海淀,大河庄苑,2室2厅,南北,4,其他,无电梯,127,1290,2004
海淀,橡树湾,2室1厅,南西,16,其他,有电梯,89,825,2007
海淀,恩济花园,2室2厅,南北,6,精装,无电梯,88,750,1990
海淀,友谊社区,2室1厅,南,14,其他,无电梯,61,500,1992
海淀,强佑清河新城,2室1厅,西南,22,精装,有电梯,65,436,2009
海淀,复兴路30号院,3室1厅,南北,16,其他,有电梯,85,650,1985
海淀,橡树湾,2室1厅,西南,26,精装,有电梯,99,910,2014
海淀,石油大院,3室2厅,南北,6,其他,无电梯,95,795,1992
海淀,菊园,2室1厅,南北,6,简装,无电梯,64,455,1995
海淀,车道沟10号院,3室1厅,南北,5,精装,无电梯,76,830,1986
海淀,清缘东里,2室1厅,南,19,精装,有电梯,87,600,2003
海淀,西三环北路86号院,2室1厅,东西,12,精装,无电梯,90,860,1998
海淀,复兴路63号,2室1厅,南北,9,简装,无电梯,71,666,1990
海淀,五矿万科如园,4室3厅,东南,10,精装,无电梯,266,2300,2015
海淀,怡美家园,2室1厅,南北,9,精装,无电梯,111,755,2001
海淀,车道沟南里,2室1厅,东西,6,精装,无电梯,57,470,1984
海淀,远大园五区,2室1厅,西南,16,精装,无电梯,129,1290,2001
海淀,冠城南园,3室1厅,西北,23,精装,有电梯,152,1350,1998
海淀,城华园,3室1厅,西南,27,精装,无电梯,93,732,2002
海淀,车公庄西路38号院,2室1厅,南北,16,简装,有电梯,65,575,1985
海淀,保利西山林语,3室2厅,南北,8,精装,有电梯,94,620,2009
海淀,华清嘉园,2室1厅,北,18,精装,无电梯,66,780,2001
海淀,庚坊国际,2室1厅,东北,16,精装,无电梯,105,855,2005
海淀,罗庄西里,3室1厅,东北,18,简装,有电梯,109,800,1998
海淀,沁春家园,3室1厅,南北,6,精装,无电梯,124,708,2000
海淀,大件厂宿舍,2室1厅,南,6,精装,无电梯,50,498,1983
海淀,厂洼小区,2室1厅,西南,20,精装,有电梯,72,650,1990
海淀,百旺家苑,4室2厅,南北,4,精装,无电梯,164,1380,2003
海淀,双榆树东里,2室1厅,南,12,简装,有电梯,61,530,1990
海淀,水清木华园,3室2厅,南北,9,精装,无电梯,169,1700,2000
海淀,定慧东里,2室1厅,西南,16,精装,有电梯,114,770,1997
海淀,太阳园,2室1厅,西南,30,简装,有电梯,103,1000,2001
海淀,碧水云天,4室2厅,东南,14,精装,有电梯,199,2600,2004
海淀,海洋局小区,2室1厅,南北,6,简装,有电梯,99,1100,1995
海淀,汇景阁,3室2厅,东西,20,精装,有电梯,181,1350,1999
海淀,颐源居二期,2室1厅,东南,28,精装,无电梯,102,990,2001
海淀,翠微南里,3室1厅,西南,18,简装,有电梯,81,730,1987
海淀,皂君东里,3室1厅,东西,6,精装,无电梯,62,575,1986
海淀,诚品建筑,4室2厅,南北,14,精装,无电梯,195,1850,2004
海淀,强佑清河新城,2室1厅,东北,27,精装,有电梯,92,640,2009
海淀,逸成东苑,3室2厅,南北,15,简装,有电梯,129,1329,2006
海淀,玉渊潭南路9号院,2室1厅,南北,9,简装,有电梯,87,1200,2001
海淀,玉阜嘉园,3室2厅,南,12,简装,无电梯,130,900,2002
海淀,光大水墨风景,3室2厅,南北,16,简装,无电梯,150,2400,2005
海淀,建清园,3室1厅,西南,7,简装,无电梯,90,740,1998
海淀,乐府江南,2室1厅,西北,9,精装,有电梯,82,781,2005
海淀,观澜国际,2室2厅,东西,17,其他,有电梯,133,1180,2003
海淀,万科西山庭院,3室2厅,南北,4,精装,无电梯,169,1760,2004
海淀,罗庄西里,2室1厅,西南,18,简装,有电梯,83,640,1996
海淀,沁春家园,3室1厅,南西,21,精装,有电梯,118,655,2005
海淀,东馨园,3室1厅,南北,6,精装,无电梯,84,580,1994
海淀,观景园,2室1厅,西南,6,精装,无电梯,85,678,2008
海淀,领秀新硅谷1号院,3室2厅,东南,5,精装,无电梯,134,990,2010
海淀,皂君东里,2室1厅,南北,6,精装,无电梯,58,535,1989
海淀,沁春家园,3室1厅,南,21,精装,无电梯,116,680,2004
海淀,阳春光华家园,2室1厅,西南,16,精装,有电梯,107,1300,1999
海淀,莱圳家园,2室1厅,南,19,简装,有电梯,83,619,2007
海淀,八里庄北里,2室1厅,东西,6,简装,无电梯,59,468,1993
海淀,定慧东里,2室1厅,东南,16,精装,有电梯,61,450,1987
海淀,百旺茉莉园,5室2厅,南北,5,简装,有电梯,176,1400,2008
海淀,上地东里,4室2厅,南北,6,其他,无电梯,139,1480,1993
海淀,建清园,2室1厅,南北,7,精装,无电梯,72,600,1998
海淀,永泰园,2室1厅,南北,6,简装,无电梯,75,530,1999
海淀,万景公寓,3室2厅,东南,19,简装,有电梯,183,1375,2000
海淀,逸成东苑,3室2厅,南北,15,精装,有电梯,129,1300,2004
海淀,领秀新硅谷1号院,3室1厅,南北,6,简装,无电梯,87,780,2010
海淀,翠微路2号院,2室1厅,西北,6,简装,无电梯,58,550,1996
海淀,铭科苑,2室1厅,南北,6,简装,无电梯,64,443,1998
海淀,软件园小区,3室1厅,南北,6,简装,无电梯,86,980,1995
海淀,北三环中路40号院,2室1厅,东南,18,精装,有电梯,78,800,1999
海淀,二里庄小区,2室1厅,东南,18,简装,有电梯,70,590,1995
海淀,万寿路西街11号院,2室1厅,东西,6,简装,无电梯,70,740,1999
海淀,展春园,3室1厅,南北,6,简装,无电梯,67,550,1987
海淀,罗庄西里,3室1厅,东北,18,简装,有电梯,109,800,1998
海淀,沁春家园,3室1厅,南北,6,精装,无电梯,124,708,2000
海淀,大件厂宿舍,2室1厅,南,6,精装,无电梯,50,498,1983
海淀,水清木华园,3室2厅,南北,9,精装,无电梯,169,1700,2000
海淀,知春路2号院,2室1厅,东,16,精装,有电梯,59,620,1991
海淀,润千秋佳苑,3室2厅,南北,9,精装,无电梯,130,1090,2005
海淀,荣上居,1室0厅,南,18,精装,有电梯,38,410,2006
海淀,永泰东里,2室1厅,东西,6,简装,无电梯,58,385,1996
海淀,满庭芳园,3室1厅,西北,24,简装,有电梯,115,950,1999
海淀,中海馥园,3室2厅,西南,22,精装,有电梯,168,1738,2003
海淀,华尔街观典,4室1厅,南北,26,精装,有电梯,188,1300,2007
海淀,阜光里小区,3室1厅,东西,14,精装,无电梯,114,1016,1998
海淀,兰园,2室1厅,南北,6,精装,无电梯,71,560,1998
海淀,怡清园,2室1厅,南,15,简装,有电梯,117,630,2003
海淀,铭科苑,3室2厅,西北,18,简装,有电梯,114,609,1999
海淀,远大园四区,2室2厅,东南,16,精装,无电梯,108,1220,2000
海淀,西山壹号院,3室3厅,西南,6,精装,有电梯,321,3850,2011
海淀,清河文苑,2室1厅,西北,22,简装,有电梯,97,616,2004
海淀,罗庄南里,2室1厅,南北,6,精装,无电梯,52,480,1998
海淀,八里庄北里,3室1厅,西,6,简装,无电梯,78,620,1997
海淀,新兴年代,2室1厅,南,21,精装,有电梯,92,876,2009
海淀,博雅德园,2室1厅,南北,10,精装,有电梯,90,665,2005
海淀,翠微路4号,3室1厅,东西,6,精装,无电梯,78,630,1991
海淀,后白堆子,3室1厅,南北,6,精装,无电梯,77,772,1989
海淀,双榆树北路,2室1厅,南北,6,精装,无电梯,57,578,1985
海淀,涧桥泊屋,3室2厅,南北,14,精装,有电梯,162,2250,2002
海淀,光大花园,4室1厅,东南,17,精装,有电梯,168,1900,2000
海淀,永泰园,3室2厅,南北,6,简装,无电梯,129,790,2002
海淀,海淀南路31号院,5室1厅,南北,14,精装,无电梯,158,1508,2000
海淀,怡美家园,5室3厅,东南,9,精装,有电梯,240,1320,2001
海淀,君安家园东区,3室2厅,东南,20,简装,有电梯,144,760,2005
海淀,永定路西里,2室1厅,南北,12,简装,有电梯,72,725,1998
海淀,颐源居二期,3室1厅,西南,28,精装,有电梯,144,1320,2000
海淀,后白堆子,3室1厅,南北,6,简装,无电梯,73,730,1989
海淀,龙翔路小区,2室1厅,南北,6,简装,无电梯,57,470,1992
海淀,罗庄西里,1室1厅,南,18,简装,无电梯,60,500,1998
海淀,舒至嘉园,3室1厅,东南,19,精装,无电梯,150,1270,2003
海淀,智学苑,2室1厅,南北,6,精装,无电梯,64,480,1999
海淀,富力桃园A区,2室1厅,西北,20,精装,无电梯,89,556,2008
海淀,清秀阁,3室2厅,南北,6,简装,无电梯,108,810,2005
海淀,林大北路9号院,2室1厅,南,6,精装,无电梯,60,490,1989
海淀,海丰园公寓,3室1厅,东西,12,精装,无电梯,135,950,2001
海淀,知春嘉园,2室1厅,西南,19,其他,无电梯,75,710,1997
海淀,双榆树北里,2室1厅,南北,6,简装,无电梯,54,600,1982
海淀,金沟河3号院,2室1厅,南北,6,简装,无电梯,59,420,1989
海淀,上地南路6号院,3室2厅,南北,6,简装,无电梯,120,910,1998
海淀,西山美墅馆A区,3室2厅,南北,4,简装,无电梯,161,1610,2003
海淀,菊园,3室1厅,东南,6,精装,无电梯,82,620,1997
海淀,花园北路乙28号院,2室1厅,东北,6,精装,无电梯,46,410,1985
海淀,太月园,3室1厅,西南,18,精装,无电梯,138,1080,1999
海淀,友谊社区,2室1厅,南,6,简装,无电梯,60,560,1999
海淀,兰园,2室1厅,南北,6,精装,无电梯,71,550,1998
海淀,富力桃园C区,2室1厅,南北,21,精装,无电梯,91,559,2009
海淀,清润家园,2室1厅,西北,17,精装,有电梯,81,560,2010
海淀,润生园,2室1厅,南北,18,精装,无电梯,75,446,2008
海淀,常秀家园,2室1厅,南北,6,简装,无电梯,61,380,1994
海淀,新康园,2室1厅,东西,5,精装,无电梯,99,580,1999
海淀,动街区,2室1厅,东西,12,精装,无电梯,93,520,2008
海淀,文慧园,1室1厅,南,20,精装,无电梯,38,380,2002
海淀,小南庄社区,2室2厅,南北,6,简装,无电梯,102,1028,1993
海淀,柳林馆,2室1厅,南,5,简装,无电梯,60,610,1990
海淀,知春路82号院,3室2厅,南北,5,精装,无电梯,91,1100,1988
海淀,水利新宿舍,2室1厅,东南,28,精装,无电梯,78,746,2012
海淀,阳春光华家园,3室1厅,南北,12,精装,有电梯,200,2350,2001
海淀,厢白旗甲1号院,2室1厅,南北,6,精装,无电梯,69,620,1996
海淀,空间物理所小区,3室1厅,南北,6,精装,无电梯,83,1030,1994
海淀,花园路18号院,2室1厅,南北,12,精装,有电梯,66,565,1998
海淀,双榆树东里,2室1厅,南北,6,精装,无电梯,54,515,1981
海淀,新康园,3室1厅,东南,24,精装,无电梯,156,798,2002
海淀,紫竹院南路14号院,3室1厅,东西,5,简装,无电梯,89,760,1999
海淀,西木小区,1室1厅,南,7,简装,无电梯,43,315,1992
海淀,美丽西园,3室2厅,南北,6,精装,无电梯,104,798,1998
海淀,铭科苑,1室1厅,南北,6,精装,无电梯,58,380,1998
海淀,清上园,2室2厅,南北,11,简装,有电梯,80,580,2005
海淀,增光佳苑,2室1厅,西北,10,简装,有电梯,106,960,2005
海淀,颐源居一期,2室1厅,西南,28,精装,有电梯,72,755,1999
海淀,大慧寺20号院,1室1厅,南北,6,精装,无电梯,41,410,1991
海淀,富力桃园C区,3室2厅,南北,20,精装,无电梯,156,1100,2009
海淀,海云轩,2室1厅,西北,22,简装,有电梯,93,650,2000
海淀,清华东路27号院,2室1厅,南北,7,简装,无电梯,62,490,1995
海淀,颐源居二期,2室2厅,西南,28,精装,有电梯,112,1030,2001
海淀,建西苑中里,3室2厅,南北,6,精装,无电梯,111,698,2005
海淀,中鑫嘉园,2室1厅,西,26,简装,有电梯,102,770,2004
海淀,太阳园,2室1厅,东南,26,简装,有电梯,93,960,2002
海淀,新外大街31号院,2室1厅,东,6,简装,无电梯,45,365,1986
海淀,建清园,3室1厅,南北,7,简装,无电梯,92,750,1998
海淀,永泰园,2室1厅,东北,16,简装,有电梯,97,582,2003
海淀,花园北路乙28号院,3室1厅,南北,6,简装,无电梯,69,620,1985
海淀,厢白旗甲2号院,2室1厅,南北,6,精装,无电梯,73,650,1999
海淀,舒至嘉园,3室1厅,东南,19,精装,无电梯,150,1270,2003
海淀,智学苑,2室1厅,南北,6,精装,无电梯,64,480,1999
海淀,富力桃园A区,2室1厅,西北,20,精装,无电梯,89,556,2008
海淀,锦秋知春,3室2厅,西,26,精装,无电梯,133,1450,2003
海淀,保利西山林语,2室1厅,南北,8,精装,无电梯,90,575,2011
海淀,西钓鱼台嘉园,3室1厅,南北,26,精装,有电梯,151,1600,2006
海淀,清景园,2室1厅,南北,13,简装,无电梯,98,640,2004
海淀,万寿路15号院,3室1厅,南北,6,其他,无电梯,89,980,1995
海淀,御墅临枫锦园一区,2室1厅,南北,6,简装,有电梯,116,970,2006
海淀,石油大院,1室1厅,北,16,精装,无电梯,46,390,1992
海淀,花园路3号院,2室1厅,东北,24,简装,有电梯,77,650,1990
海淀,索家坟,2室1厅,南,5,精装,无电梯,50,460,1981
海淀,稻香园,3室1厅,东西,10,精装,有电梯,100,900,1992
海淀,雪梨澳乡E区,5室2厅,南北,3,精装,无电梯,291,2080,2007
